,year,name,artists,key
86041,1989,Freeze Up - 2007 Remaster,['Operation Ivy'],7
124271,2017,RIP,"[""Olivia O'Brien""]",5
117784,1984,Hollis Crew (Krush-Groove 2),['Run–D.M.C.'],5
10425,1974,Working Man,['Rush'],9
39332,1930,Looking At You,['Jack Payne'],5
64443,1967,Le Pese A Quien Le Pese,['Vicente Fernández'],5
118648,1989,"Bach: Brandenburg Concerto No. 2 in F Major, BWV 1047: I. (without tempo indication)","['Johann Sebastian Bach', 'Mark Bennett', 'Rachel Beckett', 'Paul Goodwin', 'Monica Huggett', 'Orchestra of the Age of Enlightenment']",4
66345,1976,Crazy Baldhead,['Bob Marley & The Wailers'],6
49332,1980,M - 2006 Remaster,['The Cure'],0
114252,1967,One Too Many Mornings,['Bob Dylan'],9
121480,2003,Kids Will Be Skeletons,['Mogwai'],2
37919,2017,Follow You to Virgie (OurVinyl Sessions),"['Tyler Childers', 'OurVinyl']",10
15334,1998,"Ciega, Sordomuda",['Shakira'],1
94230,1947,Main Kya Karoon Koi Bataye,"['Rajkumari', 'Patanjali']",1
170060,2018,Hey Mama,['Nathaniel Rateliff & The Night Sweats'],5
93219,1936,Rum Jhum Rum Jhum,['Indubala Devi'],2
10627,1975,Shooting Star - 2015 Remaster,['Bad Company'],9
59975,1944,Yengey Selluvaen Iraiva,['P. U. Chinnappa'],5
44067,1954,I've Only Myself to Blame - 78rpm Version,['Doris Day'],7
156738,1950,Tere Gaon Mein Sajan,"['Shamshad Begum', 'S. D. Batish']",5
54843,2008,"Money, Money, Money",['ABBA'],9
92658,1928,"Sonata, Op. 14, No. 3 in F Minor: I. Allegro agitato","['Muzio Clementi', 'Vladimir Horowitz']",8
111764,1954,Norman Overhears The Conversation/ It's A New World - Previously Unreleased Version,['Judy Garland'],8
20218,1927,El Ciruja - Remasterizado,['Ignacio Corsini'],6
132081,1976,Caledonia,['Robin Trower'],5
145691,1970,Jo Ann,['Them'],7
33065,1992,Everything Counts,['Depeche Mode'],9
59082,1939,Angyal,['Kortársak'],9
49823,1983,in Our Angelhood,['Cocteau Twins'],1
122838,2010,Arena,['Daft Punk'],1
161783,1976,Hasten Down the Wind,['Linda Ronstadt'],11
79949,1958,"Swing Low, Sweet Chariot","['Louis Armstrong', 'Sy Oliver Choir', 'The Allstars']",7
45187,1959,Buzzard Song,['Miles Davis'],2
11126,1977,God Save the Queen,['Sex Pistols'],9
131410,1973,On the Line,['Graham Nash'],9
117862,1985,Have I Got A Deal For You,['Reba McEntire'],7
95990,1956,Jubilation T. Cornpone,"['Stubby Kaye', ""Li'l Abner Ensemble""]",11
47598,1971,It's So Hard - Remastered 2010,['John Lennon'],2
49471,1981,Winning,['The Sound'],1
80797,1962,Wisdom of a Fool,['The Dubs'],5
23977,1946,Jetha Gaan,['Satya Chowdhury'],8
20824,1930,Ksimeronei I Giorti Sou,['Danai Stratigopoulou'],2
65042,1970,Soleil,['Françoise Hardy'],7
157149,1952,Me to vouno tha gino filos,['Thanasis Kavourakis'],6
70811,1998,El Celular,['Grupo Laberinto'],8
117053,1981,Tennessee Whiskey,['David Allan Coe'],2
65041,1970,New York City,['The Statler Brothers'],7
154385,2014,Try It Out,['Skrillex'],0
103968,1996,Se lo dejo a Dios,['Banda Machos'],0
93104,1935,"Symphony No. 1, Op. 9: I. Allegro ma non troppo","['Samuel Barber', 'Leonard Slatkin', 'St. Louis Symphony']",4
143841,1958,A Los Reyes Magos,['La Sonora Matancera'],3
84412,1980,Don't Try Suicide,['Queen'],2
90748,2012,Stronger (What Doesn't Kill You),['Kelly Clarkson'],0
15720,2000,Dancing in the Moonlight - 2001 Remix,['Toploader'],10
94579,1949,Baal Shem - Three PIctures of Chassidic Life: II. Nigun,"['Ernest Bloch', 'Isaac Stern', 'Alexander Zakin']",7
142680,1952,"Roméo et Juliette, Op. 17, H. 79: Bruits lointaines de concert et de bal","['Hector Berlioz', 'Arturo Toscanini']",2
90391,2011,Comeback Kid (That's My Dog),['Brett Dennen'],0
75888,1930,On L'appelait Fleur Des Fortifs,['Georgius'],4
40556,1936,Oriamendi I - Remastered,['Falange Española'],4
6874,1956,April In Paris,['Count Basie'],4
123229,2012,Lucky Ones,['Lana Del Rey'],0
157769,1956,My Old Kentucky Home,['The Norman Luboff Choir'],6
50009,1984,Better Be Good to Me - 2015 Remaster,['Tina Turner'],8
6177,1952,The Way You Look Tonight,['Stan Getz'],5
28543,1970,Easy Wind - 2013 Remaster,['Grateful Dead'],9
2105,1932,Love Thy Neighbor (with Nat W. Finston and His Paramount Orchestra),"['Bing Crosby', 'Nat W. Finston and his Paramount Orchestra']",1
146030,1972,Proud Mary - Live,['Elvis Presley'],6
57411,1926,Yo Quiero Tus Besos - Remasterizado,['Francisco Canaro'],8
31674,1985,I Fell in Love Again Last Night,['The Forester Sisters'],1
55078,2009,Dreamer,['Isbells'],8
51368,1990,"My, My, My",['Gerald Albright'],0
56746,2017,Flowers,"['In Love With a Ghost', 'Nori']",8
147215,1977,Portrait (He Knew) - Remix,['Kansas'],0
136668,1999,(She's) Sexy + 17 - Single Edit/24 Bit Remastered 99/Digital Remaster/1999,['Stray Cats'],9
2595,1934,Part.5 (From En Crète sans les dieux) (1934),['Maurice Jaubert'],3
86111,1989,Ginza Samba,"['Vince Guaraldi', 'Bola Sete']",8
155581,1930,Si Yo Soñara - Remasterizado,"['Francisco Canaro', 'Charlo']",5
152172,2002,Seasons of Wither,['Aerosmith'],7
125873,1945,Lieder eines fahrenden Gesellen: 2. Ging heut' morgen übers Feld,"['Gustav Mahler', 'Bruno Walter', 'Columbia Symphony Orchestra']",6
55062,2009,Walking On A Dream,['Empire of the Sun'],5
125450,1940,You Brought It All on Yourself,"['Richard Levitt', 'Charles Byrd', 'Carl Tucker']",8
114547,1968,Chained,['Marvin Gaye'],7
63589,1962,The Very Thought Of You,['Ella Fitzgerald'],3
29571,1975,Drinkin' Thing,['Gary Stewart'],5
74177,2015,Michael in the Bathroom,['George Salazar'],4
23014,1941,Babalu,['Xavier Cugat & His Waldorf-Astoria Orchestra'],5
39333,1930,Kato kei sth Drapetsona,['Markos Vamvakaris'],9
10902,1976,Fernando,['ABBA'],9
11227,1978,Heart Of Glass,['Blondie'],4
45293,1960,Let's Jump The Broomstick,['Brenda Lee'],1
40579,1936,Banglar Ma Tor Sonar Khete,['Dhirendranath Das'],6
84856,1982,I'll Do My Best,['The Ritchie Family'],2
8883,1966,All Alone,['Mal Waldron'],9
137223,2002,Watch The World,['Box Car Racer'],11
77099,1941,Murder In The Madhouse,"[""Kai Ewans' Danseorkester""]",0
40523,1936,Bimal Anande Jago Re,['Gyanendra Prasad Goswami'],5
154018,2009,Up And Down,['Sneeky Dee'],10
166717,2001,Water,['ohGr'],0
25505,1954,"God Rest Ye Merry, Gentlemen",['Percy Faith & His Orchestra'],4
11342,1978,Time Passages,['Al Stewart'],3
109209,1930,El pua - Instrumental (Remasterizado),"['Francisco Canaro', 'Charlo']",2
130472,1968,Hello It's Me,['Nazz'],1
9204,1967,If This World Were Mine,"['Marvin Gaye', 'Tammi Terrell']",3
59014,1939,Onde É Que Você Anda?,"['Carmen Miranda', 'Fernando Alvarez']",2
60294,1946,Give Love on Christmas Day,['Monique Nikkole'],10
48264,1975,It's Impossible,['Perry Como'],0
37743,2016,Monday Loop,['Tomppabeats'],10
6552,1954,Smoke Gets In Your Eyes,['Thelonious Monk'],8
107022,2011,El Bluntonon,['Los Inquietos Del Norte'],8
74629,2017,You Will Be Found,"['Ben Platt', 'Kristolyn Lloyd', 'Will Roland', 'Laura Dreyfuss', 'Original Broadway Cast of Dear Evan Hansen']",9
159592,1965,Darkness on the Face of the Earth,['Willie Nelson'],0
97155,1962,No One's Waiting For Me,['Dion'],4
141196,1940,No Me Pidas la Exclusiva - Remasterizado,"['Francisco Canaro', 'Ernesto Fama']",11
72424,2006,Christmas Eve Montage,['Danny Elfman'],8
105815,2005,Believe Me (feat. Bobo & Styles of Beyond),"['Fort Minor', 'Bobo', 'Styles Of Beyond']",8
8611,1965,"I Can't Help Myself (Sugar Pie, Honey Bunch)",['Four Tops'],0
124416,2018,I Hate Love Songs,['Kelsea Ballerini'],11
13414,1989,18 and Life,['Skid Row'],1
61698,1953,Buccaneer's Bounce,['George Shearing'],5
142120,1950,Με ζουρνάδες και νταούλια,['Rita Abatzi'],8
82860,1972,King Kong - 2007 Remaster,['Babe Ruth'],0
60649,1948,"Sonata No. 3, BWV 1005, in C: Largo","['Johann Sebastian Bach', 'Jascha Heifetz']",5
87366,1996,You're in My Heart (The Final Acclaim),['Rod Stewart'],9
144482,1963,My Heart Stood Still,['Frank Sinatra'],3
97442,1963,Put Your Dreams Away (For Another Day),['Frank Sinatra'],1
147235,1978,Flyin' Shoes,['Townes Van Zandt'],9
118138,1986,I'm Never Gonna Let You Go,['George Strait'],5
155281,2019,La Suerte del Señor,"['El Fantasma', 'Los Dos Carnales']",8
153153,2008,El Borracho,['Los Titanes De Durango'],2
112805,1959,Hava Nageela - Live,['Harry Belafonte'],9
42247,1945,Ankhen To Huyi Band,['Ashok Kumar'],7
12763,1985,Shout,['Tears For Fears'],0
3482,1939,The Haunted Forest - Extended Version,['MGM Studio Orchestra'],0
109720,1942,'A discoteca - Instrument and base Version,['Orchestra Studio 7'],9
91692,2017,Vacation,['Dirty Heads'],8
63584,1962,"Carnival Overture, Op. 92","['Antonín Dvořák', 'Leonard Bernstein', 'New York Philharmonic']",2
160464,1969,Lying In The Sunshine,['Free'],9
95750,1955,Caravan,['Thelonious Monk'],5
150844,1996,Interstate 8,['Modest Mouse'],7
98238,1967,Por Ti Aprendí a Querer,['Vicente Fernández'],5
101426,1983,Straight Ahead,['Kool & The Gang'],6
150475,1994,500 Miles,['Down By Law'],4
135709,1994,When I Give My Love,['Keith Sweat'],9
78566,1951,Percorriamo le spiagge vicine,"['Gaetano Donizetti', 'Ugo Tansini', 'Orchestra Sinfonica e Coro di Torino della RAI']",10
61966,1954,Bill,['Oscar Peterson'],4
54457,2006,Snake Farm,['Ray Wylie Hubbard'],11
135103,1991,Somewhere,['Soundgarden'],9
88966,2004,The Front Porch Song,['Robert Earl Keen'],7
164056,1987,Working Without A Net,['Waylon Jennings'],2
165226,1993,Tecumseh Valley,['Nanci Griffith'],5
170446,2019,Tra Tra Tra Remix - Remix,"['Ghetto Kids', 'Guaynaa', 'Mad Fuentes']",1
83977,1978,Carga Ladeada,['Lorenzo De Monteclaro'],0
51932,1993,Welcome To This World,['Primus'],6
51353,1990,Hell Patrol,['Judas Priest'],2
9182,1967,Memphis Soul Stew,['King Curtis'],11
134217,1987,Lazarus Come Forth,['Carman'],5
162565,1980,"Caffein, Nicotine, Benzedrine (And Wish Me Luck)",['Jerry Reed'],9
96394,1958,Thursday's Theme,['Benny Golson'],0
80719,1962,Blues Bossa Nova,['Bob Brookmeyer'],8
41780,1942,Parlami d'amore Mariù,['Claudio Villa'],8
39624,1931,Tiempos Viejos - Remasterizado,"['Francisco Canaro', 'Charlo']",2
107154,2012,This Little Girl,['Cady Groves'],5
90716,2012,Lofticries,['Purity Ring'],8
62082,1955,Katiusha,['Theodore Bikel'],2
10908,1976,Love's In Need Of Love Today,['Stevie Wonder'],5
66158,1975,Some Skunk Funk,['The Brecker Brothers'],0
12982,1986,"Concerto For 2 Mandolins, Strings And Continuo In G, RV 532: 3. Allegro","['Antonio Vivaldi', 'James Tyler', 'Robin Jeffrey', 'The English Concert', 'Trevor Pinnock']",1
158221,1958,Gözlerinin İçine Başka Hayal Girmesin,['Zeki Müren'],0
88753,2002,When You're Gone,['The Cranberries'],3
39391,1930,Thanasakis,['Giorgos Xatzimixalis'],2
49610,1982,Breaking Us In Two,['Joe Jackson'],9
43843,1953,It's All Right With Me,['Original Broadway Cast Of Can-Can'],1
1302,1928,Can't Help Lovin' Dat Man (Bonus Track),['Tess Gardella'],10
128607,1959,Woe Is Me,['Bobby Lee Trammell'],0
43599,1951,Somebody Needs Jesus,"['Sister Rosetta Tharpe', 'The Rosettes', 'Sam Price Trio']",0
113977,1965,Do the Clam,['Elvis Presley'],1
97182,1962,Eat That Chicken,['Charles Mingus'],5
155906,1940,Do You Still Feel the Same Way?,"['Richard Levitt', 'Charles Byrd', 'Carl Tucker']",5
97069,1962,Song of the Shrimp,['Elvis Presley'],4
132041,1976,Summer Fever,['Donna Summer'],5
93413,1940,Oi kampoi prasinisane (diaskevi Dimitrioy Skarveli),"['Perdikopoylos', 'Dimitris', 'Giorgos Anestopoylos-klarino']",0
96261,1957,Cinderella - Original Broadway Cast: Waltz for a Ball,"['Richard Rodgers', 'Cinderella Ensemble', 'Alfredo Antonini']",7
28800,1971,Here's to you (feat. Joan Baez),"['Ennio Morricone', 'Joan Baez']",0
30330,1979,Just a Touch of Love,['Slave'],0
152563,2004,"Arabian Nights - From ""Aladdin""/Soundtrack Version",['Bruce Adler'],9
131851,1975,Critical Mass/Wind On The Water,"['Graham Nash', 'David Crosby']",1
129759,1964,Insensiblement,['Joe Pass'],0
162450,1979,Angels Have Fallen,['Kansas'],7
5279,1948,Drum Crazy,['Fred Astaire'],8
51336,1990,Frizzle Fry,['Primus'],7
51650,1992,Bad Luck,['Social Distortion'],1
75566,1928,Kaiser Friedrich Marsch,['Carl Woitschach'],6
97263,1962,Come Rain Or Come Shine - Live / Take 2,['Wes Montgomery'],0
69363,1991,Sitting In The Park,['Hi-C'],10
125378,1940,我想忘了你,['Ying Yin Wu'],5
33467,1994,Dead Souls,['Nine Inch Nails'],5
83741,1977,Time,['Dennis Wilson'],9
148773,1985,Smart Alex,['The Adicts'],11
137509,2003,I've Been Riding With the Ghost,['Songs: Ohia'],8
19840,1924,Hollin - Remasterizado,['Francisco Canaro'],10
165134,1993,"Speak The Word, Lord",['The New Hinsons'],3
118506,1988,Countin' Sheep,['Paige Morehead'],7
94289,1948,Kyon Le Chala Hai Ae Dil Mujhko,['Suraiya'],5
66285,1976,Dance on a Volcano,['Genesis'],11
59641,1942,"The Lord God of Abraham, from Elijah, Op. 70","['Felix Mendelssohn', 'Paul Robeson Jr.', 'Lawrence Brown']",10
133120,1981,Welcome to Reality,['Adolescents'],4
96192,1957,You Don't Know What Love Is,['Miles Davis Quintet'],3
28934,1972,Clocks and Spoons,['John Prine'],9
49855,1983,"Cello Suite No. 5 in C Minor, BWV 1011: V. Gavottes I & II","['Johann Sebastian Bach', 'Yo-Yo Ma']",0
125838,1945,"Mazurka in C Minor, Op. 56, No. 3","['Frédéric Chopin', 'Vladimir Horowitz']",0
159101,1962,Guadalajara,['Nat King Cole'],0
74628,2017,Friends (with BloodPop®),"['Justin Bieber', 'BloodPop®']",8
114411,1967,Soulville,['Jackie Wilson'],3
86020,1989,Valhalla - Remastered 2017,['Blind Guardian'],1
51114,1989,Homegrown Tomatoes,['John Denver'],0
48074,1974,Slow Dancer,['Boz Scaggs'],2
11738,1980,Play The Game - Remastered 2011,['Queen'],5
60477,1947,"Piano Quartet in G Minor, K. 478: II. Andante","['Wolfgang Amadeus Mozart', 'George Szell', 'Budapest String Quartet']",10
98113,1967,High Flyin' Bird,['Richie Havens'],9
145915,1971,Para Puerto Rico Voy,['Joe Bataan'],2
81758,1967,Un monumento,['Ennio Morricone'],5
114438,1968,No Regrets,['Ella Fitzgerald'],5
120011,1995,Corazon Limpio,"['Marco Antonio Solís', 'Los Bukis']",4
160100,1967,Candeias,['Gal Costa'],7
146201,1972,Crazy Arms,['Waylon Jennings'],2
57827,1929,De a Traicion - Remasterizado,"['Francisco Canaro', 'Charlo']",7
157096,1952,Poèmes juifs: Chant de résignation,"['Darius Milhaud', 'Irma Kolassi', 'André Collard']",5
148629,1985,Once Upon A Time,['Simple Minds'],2
61914,1954,Make It Soon - 78rpm Version,['Doris Day'],7
40768,1937,"Am Grabe Anselmos, D. 504","['Franz Schubert', 'Tiana Lemnitz', 'Michael Raucheisen']",3
42272,1945,Decoration Blues,['Sonny Boy Williamson I'],0
42103,1944,Tere Naina Kyon Bhar Aaye - Female Vocals,['Lata Mangeshkar'],11
156823,1951,Swapan Jakhan Bhangbe,['Sandhya Mukherjee'],2
96803,1960,Who Was That Lady?,['Dean Martin'],1
121569,2003,Holes To Heaven,['Jack Johnson'],4
56459,2016,Sweet Disaster,['DREAMERS'],0
167706,2006,Around the World - Radio Edit [Radio Edit],['Daft Punk'],7
40583,1936,Himno Republicano Español - Remastered,['Banda Republicana'],2
49085,1979,Fool On The Street,['Rick James'],4
29391,1974,Court and Spark,['Joni Mitchell'],9
95801,1955,Mood Indigo,['Thelonious Monk'],3
30474,1979,Get It Hot,['AC/DC'],3
146217,1972,Lady Of My Heart,['Loggins & Messina'],1
113623,1963,Bewildered,['James Brown & The Famous Flames'],6
63054,1960,Mary Hamilton,['Joan Baez'],11
122551,2018,Lucky Thirteen Blues,['Brother Yusef'],10
49535,1981,The Baron,['Johnny Cash'],5
151516,1999,Sólo los Tontos,['Los Caminantes'],2
60468,1947,Dulhan Ban Ke Sajan Ke Dwar Chalo,['Ghulam Haider'],4
49301,1980,I Made It Through the Rain,['Barry Manilow'],10
118931,1990,Good Morning Britain,['Aztec Camera'],11
66530,1977,Here With You,['Cecilio & Kapono'],6
40048,1934,Canto Rodado - Remasterizado,['Ignacio Corsini'],2
158009,1957,If I Had You,"['Les Paul', 'Mary Ford']",0
78335,1950,Musibat Itni Jheli Hai,['Mohammed Rafi'],2
102640,1989,She's Got You,"['Jim Reeves', 'Patsy Cline']",5
29208,1973,Diary,['Bread'],7
106076,2007,His World -Theme of Sonic The Hedgehog-,"['Ali Tabatabaee', 'Matty Lewis from Zebrahead']",6
63377,1961,Paper Doll - Remastered,['Frank Sinatra'],5
20701,1929,Rostro Palido,['Francisco Canaro'],4
33077,1992,Been A Son - BBC Mark Goodier Session,['Nirvana'],9
134290,1987,Someplace Else - Remastered 2004,['George Harrison'],9
134,1921,Pour Se Faire Remarquer,['Georgius'],9
166909,2002,Guinevere's Tears,['Enaid'],2
152824,2006,Tú Me Pides Que Te Olvide,['Leo Dan'],0
79245,1954,"Symphonie espagnole, Op. 21: Rondo: Allegro","['Édouard Lalo', 'Jascha Heifetz', 'William Steinberg']",9
62040,1955,Imagination,['Chet Baker Quartet'],8
166017,1997,She - C.I. Recording 1978,['Misfits'],2
149983,1991,You're Gone,['Diamond Rio'],0
101055,1981,This Heart Belongs to Me,['Air Supply'],4
2691,1935,Moon Glow,['Django Reinhardt'],2
45958,1963,Bye-Ya,['Thelonious Monk'],1
54875,2008,Forever & Always - Piano Version,['Taylor Swift'],9
168785,2011,No One But You (Only The Good Die Young) - Remastered 2011,['Queen'],0
148151,1982,Unhappy Departure Dub,['Gregory Isaacs'],2
47295,1970,Green-Eyed Lady,['Sugarloaf'],7
131005,1971,Wild Horses - 2009 Mix,['The Rolling Stones'],7
124011,2016,Don't You Worry 'Bout A Thing,['Tori Kelly'],1
1827,1931,"Werther, Acte III: Ah! Le rire est béni","['Ninon Vallin', 'Georges Thill', 'Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen']",9
157992,1957,Winter Wonderland,"['Fred Waring', 'The Pennsylvanians']",3
162846,1981,Jailbait - Live,['Ted Nugent'],11
62025,1954,Prelude To A Kiss,['Barney Kessel'],0
145087,1967,Everlasting Love,['Robert Knight'],9
8606,1965,My Girl,['The Temptations'],0
120705,1999,Feels Like Home,['Chantal Kreviazuk'],2
134717,1989,Remember When,['Wayne Newton'],5
101780,1985,That Girl Is Gone,['David Pack'],9
153257,2008,Beer For My Horses,"['Toby Keith', 'Willie Nelson']",10
133391,1983,Con Todo y Mi Tristeza,['Juan Gabriel'],0
7531,1959,Fran-Dance,['Miles Davis'],0
160359,1969,My Way,"['Frank Sinatra', 'Willie Nelson']",0
2296,1933,Moanin' Low (with Teddy Wilson & His Orchestra),"['Billie Holiday', 'Teddy Wilson']",10
75401,1926,Mi Suegra No Me Quiere - Remasterizado,['Ignacio Corsini'],2
49373,1980,N.I.T.A.,['Young Marble Giants'],5
97953,1966,Eight Miles High - Alternate/RCA Studios Version,['The Byrds'],9
24463,1949,"Six épigraphes antiques, L. 131: I. Pour invoquer Pan, dieu du vent d'été","['Claude Debussy', 'Arthur Gold', 'Robert Fizdale']",2
147203,1977,Magic In Your Eyes,"['Rufus', 'Chaka Khan']",8
83467,1975,Constipated Duck,['Jeff Beck'],11
27188,1963,Fanfare for the Common Man,"['Aaron Copland', 'London Symphony Orchestra']",10
30847,1981,Planet Earth - 2010 Remaster,['Duran Duran'],0
167757,2006,Bendita Tu Luz,['Maná'],7
109577,1940,Skotose me,['Kakia Mendri'],9
81474,1965,Relations - 2001 Remaster,['Jackson C. Frank'],0
26293,1958,Good Mornin' Life - Remastered,['Dean Martin'],2
4525,1944,Circus In Rhythm - Take 2,['Lester Young'],5
5260,1948,La Hiedra,['Los Panchos'],6
115671,1974,Some Day One Day,['Queen'],4
102010,1986,We Believe,['Ministry'],2
61301,1951,El Llorón - Remasterizado,"['Francisco Canaro', 'Alberto Arenas']",8
145720,1970,Sixty Years On - Album Edit,['Elton John'],11
111202,1951,"Leoncavallo: Pagliacci, Act II Scene 2: Di fare il segno convenuto (Colombina, Taddeo, Arlecchino)","['Ruggero Leoncavallo', 'Alfredo Simonetto', 'Carla Gavazzi', 'Carlo Tagliabue', 'Salvatore di Tommaso', 'Orchestra Sinfonica e Coro di Milano della RAI']",0
15366,1998,It's Not Right But It's Okay,['Whitney Houston'],1
133491,1983,Juegos de Seducción,['Soda Stereo'],11
42265,1945,Fado Corrido,['AmáΙia Rodrigues'],2
94364,1948,Khovayne Kholva Prabhu,['Geeta Dutt'],0
118879,1990,Wilbury Twist,['Traveling Wilburys'],7
133222,1982,Noche a Noche,['Juan Gabriel'],11
165621,1995,Desatando El Morral,['Los Tucanes De Tijuana'],0
10074,1972,Witchy Woman - 2013 Remaster,['Eagles'],2
109629,1942,"Préludes, Livre 2, L. 123: VI. Général Lavine - eccentric","['Claude Debussy', 'Oscar Levant']",5
33240,1993,Anna Begins,['Counting Crows'],7
34635,2000,Escolta Suicida,['Beto Quintanilla'],7
90001,2009,I Know What I Am,['Band Of Skulls'],9
112892,1960,One Of These Days,['John Lee Hooker'],1
30326,1979,Dirty White Boy,['Foreigner'],0
165791,1996,Rotterdam (Or Anywhere),['The Beautiful South'],0
132320,1977,Bus Driver,['Muddy Waters'],11
53889,2003,The Medallion Calls,['Klaus Badelt'],2
57441,1926,Intimas - Remasterizado,['Francisco Canaro'],2
163784,1986,Destroyer,['The Kinks'],7
159161,1963,A Sleepin' Bee,['Barbra Streisand'],5
